%time,field.header.seq,field.header.stamp,field.header.frame_id,field.actuate,field.body_name.data,field.use_offset,field.body_offset.position.x,field.body_offset.position.y,field.body_offset.position.z,field.body_offset.orientation.x,field.body_offset.orientation.y,field.body_offset.orientation.z,field.body_offset.orientation.w,field.use_sensor_data,field.sensor_identifier.data
1682978000321086469,1447,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1682978000329108936,1448,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1682978000337828320,1449,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1682978000345644462,1450,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1682978000354122114,1451,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1682978000363177296,1452,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1682978000370303029,1453,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1682978000380111858,1454,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1682978000387817869,1455,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1682978000397920130,1456,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1682978000403703914,1457,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1682978000412765927,1458,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1682978000421065677,1459,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1682978000428818479,1460,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1682978000440806304,1461,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1682978000447194829,1462,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
