%time,field.header.seq,field.header.stamp,field.header.frame_id,field.sim_step,field.type.data,field.parent_name.data,field.identifier.data,field.name.data,field.wall_time,field.sim_time,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.actuated
1683408597353323488,3582,1683408597348347902,,5684,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.450950622558594,47.36666488647461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597361660504,3583,1683408597356968403,,5685,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.45928192138672,47.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597369944706,3584,1683408597365665674,,5686,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.46761703491211,47.38333511352539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597378280546,3585,1683408597373524427,,5687,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.4759521484375,47.391666412353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597386563124,3586,1683408597381833792,,5688,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.484283447265625,47.400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597394919774,3587,1683408597390487909,,5689,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.492618560791016,47.40833282470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597403254766,3588,1683408597398236990,,5690,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.50094985961914,47.41666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597411647874,3589,1683408597406625032,,5691,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.50928497314453,47.42499923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597419934170,3590,1683408597415424347,,5692,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.517616271972656,47.43333435058594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597428255973,3591,1683408597423324347,,5693,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.52595138549805,47.44166564941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597436628463,3592,1683408597431647539,,5694,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.53428268432617,47.45000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597444933198,3593,1683408597440437555,,5695,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.54261779785156,47.45833206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597453259058,3594,1683408597448217630,,5696,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.55094909667969,47.46666717529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597461639980,3595,1683408597456624985,,5697,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.55928421020508,47.474998474121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597469969066,3596,1683408597465507030,,5698,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.56761932373047,47.483333587646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597478258142,3597,1683408597473353624,,5699,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.575950622558594,47.49166488647461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597486591737,3598,1683408597481652260,,5700,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.584285736083984,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597494919559,3599,1683408597490500927,,5701,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.59261703491211,47.50833511352539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597503266898,3600,1683408597498509645,,5702,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.6009521484375,47.516666412353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597511603807,3601,1683408597506613970,,5703,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.609283447265625,47.525001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597519900351,3602,1683408597515483141,,5704,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.617618560791016,47.53333282470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597528260317,3603,1683408597523302078,,5705,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.62594985961914,47.54166793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597536579663,3604,1683408597531644583,,5706,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.63428497314453,47.54999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597544892638,3605,1683408597540574312,,5707,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.642616271972656,47.55833435058594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597553281503,3606,1683408597548289299,,5708,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.65095138549805,47.56666564941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597561628192,3607,1683408597556593657,,5709,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.65928268432617,47.57500076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597569951848,3608,1683408597565491438,,5710,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.66761779785156,47.58333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597578277088,3609,1683408597573322773,,5711,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.67595291137695,47.59166717529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597586561247,3610,1683408597581741810,,5712,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.68428421020508,47.599998474121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683408597594927075,3611,1683408597590438843,,5713,CONSTRAINT,/ambf/env/psm1/BODY tool yaw link,/ambf/env/psm1/ACTUATOR Actuator0,Actuator0,47.69261932373047,47.608333587646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
