%time,field.header.seq,field.header.stamp,field.header.frame_id,field.sim_step,field.type.data,field.parent_name.data,field.identifier.data,field.name.data,field.wall_time,field.sim_time,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.actuated
1683409358631649388,2217,1683409358627857924,,3662,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.59012794494629,30.516666412353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358639936914,2218,1683409358636179447,,3663,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.598459243774414,30.524999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358648272629,2219,1683409358645158052,,3664,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.606792449951172,30.53333282470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358656629671,2220,1683409358652837038,,3665,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.61512565612793,30.54166603088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358664964379,2221,1683409358661061525,,3666,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.62346076965332,30.549999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358673319610,2222,1683409358670276165,,3667,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.631793975830078,30.558332443237305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358681664987,2223,1683409358677782059,,3668,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.640127182006836,30.566667556762695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358689989530,2224,1683409358686310053,,3669,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.648460388183594,30.575000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358698328376,2225,1683409358695037127,,3670,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.65679359436035,30.58333396911621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358706643089,2226,1683409358702891827,,3671,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.66512680053711,30.59166717529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358714993016,2227,1683409358711086273,,3672,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.673460006713867,30.600000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358723324747,2228,1683409358719962597,,3673,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.681793212890625,30.608333587646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358731650831,2229,1683409358727809429,,3674,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.690126419067383,30.616666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358739987801,2230,1683409358736080408,,3675,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.69845962524414,30.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358748321714,2231,1683409358744904757,,3676,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.70679473876953,30.633333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358756637829,2232,1683409358752719641,,3677,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.71512794494629,30.641666412353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358764959389,2233,1683409358761086226,,3678,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.723461151123047,30.649999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358773314475,2234,1683409358770190001,,3679,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.731794357299805,30.65833282470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358781633135,2235,1683409358777865887,,3680,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.740127563476562,30.66666603088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358789944003,2236,1683409358786183596,,3681,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.74846076965332,30.674999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358798292243,2237,1683409358795137167,,3682,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.756793975830078,30.683332443237305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358806623891,2238,1683409358803183317,,3683,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.765127182006836,30.691667556762695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358815029735,2239,1683409358811517954,,3684,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.773460388183594,30.700000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358823297296,2240,1683409358820225954,,3685,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.78179359436035,30.70833396911621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358831638010,2241,1683409358828164339,,3686,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.79012680053711,30.71666717529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358839961634,2242,1683409358836385727,,3687,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.7984619140625,30.725000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358848287321,2243,1683409358845204830,,3688,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.806795120239258,30.733333587646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358856614517,2244,1683409358853021860,,3689,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.815128326416016,30.741666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358864973965,2245,1683409358861134291,,3690,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.823461532592773,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358873331800,2246,1683409358869812965,,3691,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.83179473876953,30.758333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358881644867,2247,1683409358877722263,,3692,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.84012794494629,30.766666412353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358889958671,2248,1683409358886206627,,3693,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.848461151123047,30.774999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358898278366,2249,1683409358894808292,,3694,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.856794357299805,30.78333282470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358906630175,2250,1683409358902807713,,3695,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.865127563476562,30.79166603088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358914987940,2251,1683409358911071539,,3696,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.873462677001953,30.799999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358923324816,2252,1683409358920042992,,3697,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.88179588317871,30.808332443237305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358931622201,2253,1683409358928196907,,3698,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.89012908935547,30.816667556762695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358939949383,2254,1683409358936367512,,3699,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.898462295532227,30.825000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358948327729,2255,1683409358944903612,,3700,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.906795501708984,30.83333396911621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358956620393,2256,1683409358952818394,,3701,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.915128707885742,30.84166717529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358964988457,2257,1683409358961070776,,3702,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.9234619140625,30.850000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358973292221,2258,1683409358970079660,,3703,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.931795120239258,30.858333587646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358981639279,2259,1683409358977899551,,3704,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.940128326416016,30.866666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358989999560,2260,1683409358986251831,,3705,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.948461532592773,30.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409358998287900,2261,1683409358994898081,,3706,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.956796646118164,30.883333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359006694734,2262,1683409359002593517,,3707,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.96512794494629,30.891666412353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359014965667,2263,1683409359011982918,,3708,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.97346305847168,30.899999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359023321631,2264,1683409359019981384,,3709,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.981796264648438,30.90833282470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359031626015,2265,1683409359028427601,,3710,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.990129470825195,30.91666603088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359039945310,2266,1683409359036185503,,3711,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,30.998462677001953,30.924999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359048264346,2267,1683409359044901609,,3712,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.00679588317871,30.933332443237305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359056598871,2268,1683409359053143024,,3713,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.01512908935547,30.941667556762695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359064953107,2269,1683409359061065912,,3714,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.023462295532227,30.950000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359073331855,2270,1683409359069883108,,3715,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.031795501708984,30.95833396911621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359081603185,2271,1683409359078173161,,3716,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.040128707885742,30.96666717529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359089953267,2272,1683409359086622000,,3717,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.0484619140625,30.975000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359098290668,2273,1683409359095247507,,3718,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.05679702758789,30.983333587646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359106645605,2274,1683409359103238344,,3719,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.06513023376465,30.991666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359114975505,2275,1683409359111541271,,3720,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.073463439941406,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359123361876,2276,1683409359120558262,,3721,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.081796646118164,31.008333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359131599100,2277,1683409359128160000,,3722,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.090129852294922,31.016666412353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359139954248,2278,1683409359136498451,,3723,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.09846305847168,31.024999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359148276111,2279,1683409359145339489,,3724,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.106796264648438,31.03333282470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359156616976,2280,1683409359153186798,,3725,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.115129470825195,31.04166603088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359164958134,2281,1683409359161581993,,3726,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.123462677001953,31.049999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359173250964,2282,1683409359170424223,,3727,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.131797790527344,31.058332443237305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359181614326,2283,1683409359178000927,,3728,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.1401309967041,31.066667556762695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359189947636,2284,1683409359186690092,,3729,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.14846420288086,31.075000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359198230027,2285,1683409359195383072,,3730,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.156797409057617,31.08333396911621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359206605706,2286,1683409359202851772,,3731,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.165130615234375,31.09166717529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359214968175,2287,1683409359211094856,,3732,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.173463821411133,31.100000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359223300959,2288,1683409359219997644,,3733,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.18179702758789,31.108333587646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359231595004,2289,1683409359227834463,,3734,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.19013023376465,31.116666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359239947674,2290,1683409359236014843,,3735,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.198463439941406,31.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359248259880,2291,1683409359245508671,,3736,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.206796646118164,31.133333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359256617822,2292,1683409359252654314,,3737,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.215129852294922,31.141666412353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359264923401,2293,1683409359261902809,,3738,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.223464965820312,31.149999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359273291290,2294,1683409359270771980,,3739,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.23179817199707,31.15833282470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359281670997,2295,1683409359278182507,,3740,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.240131378173828,31.16666603088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359289944605,2296,1683409359286544561,,3741,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.248464584350586,31.174999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359298296511,2297,1683409359295504332,,3742,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.256797790527344,31.183332443237305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359306657014,2298,1683409359303157091,,3743,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.2651309967041,31.191667556762695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359314955899,2299,1683409359311697721,,3744,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.27346420288086,31.200000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359323270188,2300,1683409359320420504,,3745,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.281797409057617,31.20833396911621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359331658359,2301,1683409359328219175,,3746,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.290130615234375,31.21666717529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359339950310,2302,1683409359336518288,,3747,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.298463821411133,31.225000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359348283425,2303,1683409359345212698,,3748,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.30679702758789,31.233333587646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359356655795,2304,1683409359352914333,,3749,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.31513214111328,31.241666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359364968123,2305,1683409359361043692,,3750,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.32346534729004,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359373360905,2306,1683409359369871855,,3751,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.331798553466797,31.258333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359381603448,2307,1683409359377745152,,3752,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.340131759643555,31.266666412353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359389970453,2308,1683409359386077166,,3753,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.348464965820312,31.274999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359398402452,2309,1683409359394871235,,3754,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.35679817199707,31.28333282470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359406656916,2310,1683409359402707338,,3755,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.365131378173828,31.29166603088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359415018967,2311,1683409359411027193,,3756,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.373464584350586,31.299999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1683409359423394356,2312,1683409359419906855,,3757,CONSTRAINT,/ambf/env/psm2/BODY tool yaw link,/ambf/env/psm2/ACTUATOR Actuator0,Actuator0,31.381797790527344,31.308332443237305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
