%time,field.header.seq,field.header.stamp,field.header.frame_id,field.actuate,field.body_name.data,field.use_offset,field.body_offset.position.x,field.body_offset.position.y,field.body_offset.position.z,field.body_offset.orientation.x,field.body_offset.orientation.y,field.body_offset.orientation.z,field.body_offset.orientation.w,field.use_sensor_data,field.sensor_identifier.data
1683408596952117438,2004,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408596958452625,2005,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408596966646469,2006,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408596976401955,2007,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408596983523287,2008,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408596991528019,2009,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597001272558,2010,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597011726321,2011,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597016620732,2012,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597024848496,2013,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597033813276,2014,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597041675054,2015,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597051295409,2016,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597058885576,2017,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597067562691,2018,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597075624230,2019,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597083415988,2020,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597092752861,2021,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597101835205,2022,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597108582066,2023,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597116540233,2024,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597125508013,2025,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597133702832,2026,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597141742073,2027,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597149595303,2028,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597159097833,2029,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597166621612,2030,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597175868753,2031,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597186523174,2032,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597191713447,2033,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597201870163,2034,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597210561875,2035,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597217064349,2036,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597225544329,2037,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597234024234,2038,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597243915384,2039,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597251510218,2040,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597258449878,2041,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597267235815,2042,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597275390797,2043,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597283726985,2044,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597292474830,2045,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597300020391,2046,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597309737764,2047,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597316943566,2048,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597324974105,2049,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597334758993,2050,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597344726074,2051,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597350861210,2052,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597358856380,2053,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597367777177,2054,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597376008961,2055,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597383834448,2056,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597392708310,2057,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597401615382,2058,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597408567970,2059,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597416836979,2060,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597425429704,2061,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597433465770,2062,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597441376246,2063,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597450266808,2064,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597459636064,2065,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597466757257,2066,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597474900460,2067,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597483626569,2068,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597496641122,2069,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597500466083,2070,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597508365097,2071,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597516876229,2072,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597525044236,2073,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597534123776,2074,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597542180933,2075,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597550557604,2076,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597558681788,2077,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597566533514,2078,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597574984794,2079,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597586390662,2080,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597592052319,2081,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597600301363,2082,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597607943409,2083,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597620126581,2084,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597624744586,2085,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597634110695,2086,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597641931126,2087,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597649642001,2088,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597657986725,2089,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597666961160,2090,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597676225134,2091,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597684580461,2092,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597691668659,2093,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597700097731,2094,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597712346544,2095,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597716771322,2096,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597725304664,2097,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597733910580,2098,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597741926615,2099,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597750555895,2100,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597759230428,2101,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597766584010,2102,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597775473118,2103,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597784997179,2104,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597792679355,2105,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597800333566,2106,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597808755515,2107,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597818216798,2108,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597829047839,2109,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597833578692,2110,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597841926938,2111,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597850488824,2112,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597858505089,2113,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597866698114,2114,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597876930481,2115,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597883815303,2116,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597891456484,2117,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597900074281,2118,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597910252857,2119,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597919025012,2120,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597925405310,2121,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597933206761,2122,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597942034435,2123,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597950246100,2124,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597958500355,2125,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597967718321,2126,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597977822176,2127,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597983558620,2128,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408597991912607,2129,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598000249271,2130,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598008706088,2131,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598017158081,2132,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598024932600,2133,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598034363927,2134,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598041572054,2135,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598050533401,2136,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598058003535,2137,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598070995945,2138,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598074842571,2139,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598083368433,2140,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598091690645,2141,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598102018121,2142,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598108898768,2143,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598118875397,2144,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598124925376,2145,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598133367110,2146,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598142510596,2147,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598150715752,2148,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598159722574,2149,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598169848157,2150,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598175156012,2151,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598183686402,2152,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598192186483,2153,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598200930926,2154,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598208477669,2155,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598216402705,2156,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598225746570,2157,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598233670554,2158,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598242171087,2159,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598251547596,2160,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598259977480,2161,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598266643064,2162,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598275466922,2163,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598284912109,2164,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598291236628,2165,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598299701092,2166,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598308966583,2167,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598317144839,2168,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598324580186,2169,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598333073105,2170,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598342020118,2171,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598352660649,2172,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598359426057,2173,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598366640922,2174,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598374521116,2175,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598383657455,2176,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598391885463,2177,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598400979524,2178,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598409450452,2179,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598418603212,2180,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598425063486,2181,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598433148006,2182,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598444451716,2183,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598451154553,2184,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598459487361,2185,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598466706429,2186,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598476707700,2187,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598483286093,2188,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598492270499,2189,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598501791077,2190,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598509768909,2191,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598516940276,2192,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598524931950,2193,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598533709453,2194,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598543001999,2195,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598550884587,2196,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598559259018,2197,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598566693490,2198,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598576262388,2199,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598583857935,2200,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598591737358,2201,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598600616856,2202,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598609310003,2203,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598616936726,2204,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598624994294,2205,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598636489517,2206,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598641907020,2207,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598650773215,2208,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598659208030,2209,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598668354427,2210,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598675429058,2211,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598683751908,2212,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598692189350,2213,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598702277948,2214,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598708342588,2215,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598716657185,2216,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598724581206,2217,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598735019889,2218,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598742027644,2219,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598750991170,2220,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598759685591,2221,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598766685108,2222,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598774961464,2223,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598783581569,2224,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598795127384,2225,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598800568316,2226,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598808428511,2227,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598817494804,2228,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598825061618,2229,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598833572636,2230,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598841925684,2231,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598853243466,2232,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598858849584,2233,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598867472404,2234,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598875721141,2235,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598883609101,2236,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598892264727,2237,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598900929919,2238,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598908812285,2239,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598916661995,2240,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598924868284,2241,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598934977279,2242,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598943512233,2243,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598950154240,2244,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598958293953,2245,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598967628871,2246,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598975884144,2247,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598983432938,2248,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408598994330981,2249,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408599000535598,2250,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408599008951229,2251,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408599016871178,2252,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
1683408599025728305,2253,0,,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
